gvkey,fyear,datadate,act,at,che,cogs,dlc,dltt,dp,dpc,ib,lct,oancf,ppegt,ppent,rect,sale,xsga,nicon,sic
297900,2014,20150331,111.5560,172.4980,35.7520,110.6330,6.2000,0.0000,10.3980,10.3980,20.8140,35.6840,39.5250,150.4080,54.5250,12.8300,205.3440,50.2860,20.8140,2300
297900,2015,20160331,124.7620,192.0520,62.3210,81.2500,2.3280,4.4810,12.2260,12.2260,30.1820,37.9170,52.2890,166.2170,60.7060,8.3300,257.5140,45.2980,30.1820,2300
297900,2016,20170331,122.5440,210.7710,29.9620,79.7310,2.5590,1.9220,12.9890,12.9890,29.0940,28.5500,16.9690,191.2200,80.5200,22.4220,256.5860,45.3300,29.0940,2300
297900,2017,20180331,143.1360,271.3660,12.9810,126.1390,19.9480,0.8200,16.2380,16.2380,34.7050,59.8860,16.0850,238.7480,120.1570,46.7100,340.8820,54.4580,34.7050,2300
297900,2018,20190331,131.7350,241.3410,12.5210,97.4240,4.8200,0.0000,19.3600,19.3600,6.4740,33.2860,31.5030,241.3170,104.2690,50.6370,241.3430,47.6620,6.4740,2300
297900,2019,20200331,166.2440,265.5880,28.6040,102.7830,11.2680,3.0650,19.0830,19.0830,14.8350,41.3910,14.7470,249.1450,93.2340,53.8230,263.8260,48.3400,14.8350,2300
297900,2020,20210331,177.6940,255.8160,61.9480,79.3790,0.7590,2.3790,17.6050,17.6050,7.9490,25.6090,42.0320,244.7640,74.3200,52.5760,195.6280,47.7890,7.9490,2300
297900,2021,20220331,215.9230,278.5410,62.2420,100.7100,0.7510,1.6280,16.0400,16.0400,13.5230,36.6670,0.4820,243.4710,58.2780,59.2450,246.5550,48.7560,13.5230,2300
298074,2010,20110331,869.2250,958.4610,31.3020,439.5690,220.9450,308.4720,10.9430,11.0680,63.0760,449.2050,-486.1980,94.3730,88.2540,448.4030,1211.1000,436.7180,63.0760,2300
298074,2011,20120331,1021.8000,1172.2000,58.8000,730.2000,364.0000,247.5000,9.1000,9.1000,17.7000,691.7000,47.9000,99.9000,88.3000,631.0000,1409.7000,545.3000,17.7000,2300
298074,2012,20130331,1057.6000,1218.2000,27.4000,767.7000,404.4000,207.4000,14.7000,14.7000,41.1000,718.0000,61.5000,98.6000,81.2000,695.2000,1567.8000,633.1000,41.1000,2300
298074,2013,20140331,1239.5000,1406.6000,27.1000,1185.6000,401.8000,162.8000,24.6000,24.6000,98.8000,831.4000,138.5000,95.0000,77.8000,773.4000,2320.6000,879.8000,98.8000,2300
298074,2014,20150331,1950.4000,2154.2000,615.0000,1487.9000,392.8000,0.0000,29.2000,29.2000,179.8000,811.3000,106.8000,85.7000,67.4000,965.7000,2904.1000,1063.4000,179.8000,2300
298074,2015,20160331,2313.7000,2699.3000,671.7000,1426.3000,354.9000,92.5000,23.1000,23.1000,330.2000,908.3000,227.4000,290.9000,265.7000,1176.0000,3250.1000,281.3000,330.2000,2300
298074,2016,20170331,2656.3000,3136.8000,643.6000,1720.6000,442.2000,0.9000,31.4000,31.4000,275.9000,1076.6000,122.7000,383.0000,340.3000,1408.2000,3997.6000,359.8000,275.9000,2300
298074,2017,20180331,3152.2000,3769.5000,516.3000,2413.1000,351.1000,22.2000,42.2000,42.2000,254.4000,1526.1000,187.0000,523.7000,457.4000,1808.2000,4014.5000,416.5000,254.4000,2300
298074,2018,20190331,3505.9000,4182.7000,379.0000,2542.3000,317.9000,15.8000,55.4000,55.4000,257.1000,1653.8000,46.6000,612.1000,502.0000,2421.1000,4223.7000,445.5000,257.1000,2300
298074,2019,20200331,3625.4000,5032.9000,237.2000,2332.7000,544.2000,686.1000,227.9000,227.9000,-103.4000,1971.9000,139.2000,1581.3000,1261.3000,2600.6000,3696.6000,264.0000,-103.4000,2300
298074,2020,20210331,3172.6000,4655.8000,221.5000,1402.3000,532.8000,610.4000,233.2000,233.2000,-307.5000,1834.1000,141.0000,1642.4000,1097.7000,2318.3000,2131.7000,202.8000,-307.5000,2300
298074,2021,20220331,3353.0000,4726.8000,226.5000,2118.8000,604.6000,488.6000,231.3000,231.3000,-22.0000,2050.2000,224.8000,1678.8000,932.2000,2262.7000,3363.0000,233.8000,-22.0000,2300
300191,2003,20040331,1079.3160,1318.2570,36.9220,1435.6530,401.7900,308.0000,14.3880,15.0120,34.9710,781.8690,-21.4130,200.9630,169.3210,471.8840,2095.6540,518.5140,,2300
300191,2004,20050331,1195.8170,1476.3920,19.8110,1544.0360,386.3410,388.4700,14.9370,16.6760,42.9030,824.4400,61.9630,259.1530,218.6960,524.0350,2279.7950,584.5450,,2300
300191,2005,20060331,1535.8670,1899.0710,32.4470,1861.6840,559.8310,389.6760,18.3290,18.3290,73.3530,1182.0900,-124.8510,359.6940,308.7460,496.4740,2856.2270,775.0910,,2300
300191,2006,20070331,1787.4510,2260.2430,46.9630,2170.2720,838.1660,504.6150,26.3090,26.3410,99.2060,1333.9840,-137.1930,488.5290,419.9560,570.7360,3200.4730,769.1980,,2300
300191,2007,20080331,1791.3880,2410.5140,33.4940,2562.0350,645.0050,488.5370,29.2390,29.2390,120.3090,1395.6350,415.1660,514.3610,425.3050,590.6400,3723.2030,847.4740,,2300
300191,2008,20090331,1598.3900,2369.0790,49.1550,2915.6970,348.1380,164.1180,30.9560,30.9980,142.4320,904.2400,204.4440,645.2230,535.0590,735.2800,4211.0200,931.3970,,2300
300191,2009,20100331,2639.3680,3582.5480,62.2620,3722.9000,903.8650,344.0020,36.1770,36.2090,251.8570,1734.6510,-264.5570,983.8850,850.6620,1045.2040,5324.8220,1153.5480,,2300
300191,2010,20110331,3679.7570,4805.8560,74.3440,4380.1170,1615.3890,240.0000,46.5080,46.5150,337.0050,2774.9720,-173.8060,1271.8730,1104.7590,1022.4010,6500.3380,1412.4920,,2300
300191,2011,20120331,3721.1760,5045.7220,52.6670,5147.1550,1605.7210,160.0000,61.3310,61.3380,435.5600,2638.2260,457.3190,1403.7330,1189.2640,1367.2040,7110.0230,1000.1000,435.5600,2300
300191,2012,20130331,4639.1000,6252.1160,59.8730,5802.3620,2028.2640,152.2220,67.0300,67.0360,647.7940,3332.9010,241.7480,1697.1850,1429.2870,1540.8740,8289.9130,1173.5320,647.7940,2300
300191,2013,20140331,4956.4350,6605.9260,59.2600,6223.5880,1880.6870,104.4440,112.4590,112.4590,660.7070,3252.6990,777.5500,1863.8420,1488.1460,1711.4590,9043.6930,1361.8700,660.7070,2300
300191,2014,20150331,5708.3690,7422.4870,70.7790,6779.6620,2050.2020,75.3010,151.3180,151.3180,681.6660,3676.7790,545.0320,2083.8780,1552.3220,1915.4140,9725.9910,1478.2580,681.6660,2300
300191,2015,20160331,4968.6600,6813.6600,92.2710,4890.3130,1444.7030,42.8890,152.3990,152.3990,659.2790,2678.0130,1648.8300,2292.4500,1614.9100,1785.3810,10148.3390,322.5600,659.2790,2300
300191,2016,20170331,5276.0200,7126.8280,132.0900,5021.4440,833.8130,7.7780,162.0780,162.0780,722.4990,2577.0650,975.4310,2392.2070,1569.4220,2105.0830,10927.5490,410.6860,722.4990,2300
300191,2017,20180331,7134.9710,8991.5300,81.6900,5241.4310,1155.6480,0.0000,157.8650,157.8650,862.2990,3845.9530,150.1800,1934.0260,1646.6730,3562.7030,11567.6170,505.4530,862.2990,2300
300191,2018,20190331,8213.6080,10167.8300,76.5260,5009.8210,2023.2140,81.2650,150.1170,150.1170,741.7780,4565.7730,-271.5190,2168.5780,1755.2790,3993.2550,11547.0130,622.0880,741.7780,2300
300191,2019,20200331,7777.7980,9943.2720,15.9120,4048.4910,1711.4710,177.6300,185.1450,185.1450,619.0340,3959.0300,903.7350,2423.8960,1844.4330,2588.8450,9746.4280,1385.6960,619.0340,2300
300191,2020,20210331,9209.5760,11664.4810,1182.5610,6186.2130,1335.3710,282.4040,137.8980,137.8980,1752.5900,3960.0820,2105.8660,2711.2320,2064.1760,3805.9030,13126.7150,1065.3970,1752.5900,2300
300191,2021,20220331,13187.8560,15771.4270,1235.9150,6412.3230,3403.9200,294.8230,138.9240,138.9240,1918.4090,6521.0680,-1160.6390,3062.6430,2311.2370,5568.7100,14741.3860,1308.4280,1918.4090,2300
302896,1999,20000331,27.5110,96.3200,3.9410,10.2690,7.6220,25.8740,4.0060,4.4710,-6.2590,15.3390,-3.5000,59.6100,41.7420,6.8210,24.0490,10.7200,-6.2590,2300
302896,2000,20010331,30.8070,106.3260,3.9520,11.7050,0.0000,39.8930,2.7210,3.1860,-7.7730,11.3270,-3.6760,59.6100,39.0210,9.7230,21.3370,10.2110,,2300
302896,2002,20020930,25.6590,114.8300,3.9200,8.6960,11.9040,35.6820,2.7210,3.1860,-16.8390,24.0410,-0.0330,59.6100,36.3000,10.5360,3.9730,2.8070,-11.2260,2300
302896,2008,20090331,24.7950,61.2440,3.8900,0.0000,0.0000,1.0740,,0.2130,-0.3580,5.0640,0.0000,52.9410,29.6310,10.5270,0.0000,0.0330,-0.3580,2300
302896,2009,20100331,10.5780,56.8480,0.0870,13.6370,0.0000,1.0740,0.0000,0.2130,-39.7300,0.6680,-29.5440,23.3100,0.0000,9.0320,4.2870,6.3140,-39.7300,2300
302896,2010,20110331,11.3090,57.1260,0.6320,5.1800,0.0000,1.3440,,,0.5240,0.6760,0.2950,,0.0700,9.1920,6.3900,0.6550,0.5240,2300
302896,2011,20120331,5.5540,13.6070,0.4510,132.2780,0.0000,2.3730,0.0140,0.7650,0.0100,1.8660,-1.2310,0.0740,0.0600,4.1420,137.1190,4.7390,0.0100,2300
302896,2012,20130331,35.5560,35.6070,0.1920,26.1280,0.0000,2.8870,0.0110,0.0110,-2.3860,25.7370,-0.7740,0.0590,0.0480,35.3500,27.2620,3.4970,-2.3860,2300
302896,2013,20140331,11.8900,11.9340,0.1110,5.4340,0.0000,4.2310,0.0090,,-1.0680,1.7870,,,0.0390,11.6900,5.2310,0.0000,,2300
302896,2014,20150331,10.5640,10.6090,0.3880,0.0370,0.0000,7.7310,0.0080,0.1520,-2.7090,0.2400,-2.5780,0.0480,0.0400,9.8730,0.0000,1.9550,-2.7090,2300
302896,2015,20160331,16.1010,21.0400,0.4470,109.2030,0.0000,16.9810,0.0070,,-8.1570,5.3250,,,0.0330,12.3040,115.4460,3.9150,-8.1570,2300
302896,2016,20170331,11.8510,11.9570,0.2840,2.4740,0.0000,13.7790,0.0070,0.0070,0.2260,4.0750,-1.8750,0.0400,0.0260,11.4170,4.9690,0.9100,0.2260,2300
302896,2017,20180331,16.8010,16.9020,0.2450,0.0040,0.0000,21.1830,0.0070,0.0070,-1.9800,3.5950,-7.4430,0.0400,0.0200,16.4260,0.0000,1.0990,-1.9800,2300
302896,2018,20190331,7.1170,7.2130,0.1630,0.0600,0.0000,24.1950,0.0070,9.5770,-10.4250,1.3200,-3.0930,0.0400,0.0130,6.8540,0.0000,1.0890,-10.4250,2300
302896,2019,20200331,9.3490,9.4390,0.2150,2.1070,0.0000,26.7950,0.0070,0.0070,-2.4210,3.3680,-2.5480,0.0400,0.0070,9.0330,2.1860,1.1680,-2.4210,2300
302896,2020,20210331,6.9790,7.0670,0.2210,0.0040,0.0000,27.9050,0.0040,0.0040,-3.5910,3.4760,-2.2540,0.0400,0.0030,6.6720,0.0000,1.1150,-3.5910,2300
302896,2021,20220331,8.4640,8.5240,0.4620,2.5060,0.7980,31.6100,0.0030,0.0030,-2.9770,4.2050,-3.4890,0.0400,0.0000,7.7100,2.5000,1.6400,-2.9770,2300
304107,1999,20000331,19.8170,121.9770,1.3080,31.0120,19.9370,40.2530,7.0890,7.4210,-3.0530,26.7240,7.5870,97.2650,62.3080,3.5730,42.6350,8.4580,,2300
304107,2000,20010331,12.2280,107.3450,1.3360,30.7260,15.0000,33.3000,6.6920,6.9450,-6.1460,19.0450,6.0440,91.0180,49.3720,3.9510,44.3340,6.9200,,2300
304107,2001,20020331,24.1420,98.6550,0.0390,11.3940,8.0410,33.3000,2.6700,2.9230,-16.5620,10.3550,-20.7150,16.0870,12.4590,22.5030,14.2060,3.1230,,2300
304107,2002,20030331,23.8240,88.3400,0.5270,1.0100,0.0000,12.6000,0.5650,0.8180,-2.7150,0.4400,-3.9520,0.0000,0.0000,22.8690,2.0090,0.4670,,2300
304107,2003,20040331,0.2630,64.8470,0.2260,0.0570,0.0000,0.0000,0.0000,,-0.0680,0.0160,22.7670,0.0000,0.0000,0.0000,0.1960,0.1930,,2300
304107,2004,20050331,0.1110,64.8420,0.0760,0.0000,0.0000,0.0000,0.0000,,-0.1470,0.0110,-0.1490,0.0000,0.0000,0.0000,0.0000,0.1260,,2300
304107,2005,20060331,0.0150,64.8640,0.0150,0.0000,0.0000,0.0150,0.0000,,-0.1190,0.0180,-0.0770,0.0000,0.0000,0.0000,0.0000,0.1110,,2300
304107,2006,20070331,0.0070,65.1160,0.0070,0.0000,0.2710,0.0000,0.0000,,-0.2590,0.2840,-0.2640,0.0000,0.0000,0.0000,0.0000,0.2090,,2300
304107,2007,20080331,0.0390,65.3420,0.0390,0.0000,0.4810,0.0000,0.0000,,-0.1940,0.5110,-0.1780,0.0000,0.0000,0.0000,0.0000,0.1570,,2300
304107,2008,20090331,0.0070,65.5130,0.0070,0.0000,0.0000,0.6500,0.0000,,-0.2030,0.0320,-0.2000,0.0000,0.0000,0.0000,0.0000,0.2020,,2300
304107,2009,20100331,521.9640,603.8090,2.8340,18.1570,0.0000,1.7950,0.3050,0.3050,-5.1540,17.3430,-506.5490,11.4910,11.1860,19.7350,25.1720,11.9800,,2300
304107,2010,20110331,1227.0590,1306.6570,85.9510,833.1070,0.0000,0.0000,5.1800,5.1800,31.8250,257.3320,-344.9050,83.9520,78.4670,409.0910,1285.6720,199.1580,,2300
304107,2011,20120331,0.0000,0.0000,0.0000,414.4540,0.0000,0.0000,23.6270,,15.3570,0.0000,,0.0000,0.0000,0.0000,929.1660,172.7120,15.3570,2300
304107,2013,20140331,874.4990,1332.3100,2.3780,127.0220,0.0000,3.5870,64.7990,,-75.8820,333.5620,,,447.3650,674.2330,156.3020,28.9800,-75.8820,2300
304107,2014,20150331,885.6550,1287.2290,1.8720,352.4030,0.0000,1.5480,56.2380,,-45.0500,336.4340,,,391.1280,731.7220,431.9840,17.9750,-45.0500,2300
304107,2015,20160331,883.3650,1289.9480,25.3740,108.0730,0.0000,0.0000,47.7340,47.7340,-20.8560,310.4240,14.2930,627.2100,343.5690,831.8300,160.5950,16.5220,-20.8560,2300
304107,2016,20170331,941.5740,1301.2260,25.1080,59.1080,0.0000,0.0000,47.2300,47.2300,-44.3960,369.1900,59.4670,627.2100,296.3390,892.3030,94.6010,12.8220,-44.3960,2300
304107,2019,20200331,975.7940,1212.8330,29.9890,1.8860,0.0000,0.0000,37.8400,37.8400,-45.8200,432.2730,-3.1350,332.6190,166.1270,917.9230,4.0150,1.6140,-45.8200,2300
304107,2020,20210331,949.1470,1170.1790,30.7030,3.6630,0.0000,0.0000,10.6740,10.6740,-28.0620,415.2700,-7.6890,288.0930,150.0950,895.2590,1.8850,1.3390,-28.0620,2300
304107,2021,20220331,944.3050,1159.9460,30.8210,1.7750,0.0000,0.0000,2.4900,2.4900,-20.3910,421.9400,-2.3820,252.7290,144.6490,889.8780,4.3370,1.6830,-20.3910,2300
304987,1999,20000331,36.5740,176.0790,2.0340,25.6820,5.8590,94.6010,4.9310,4.9380,-18.0100,16.7840,-19.4630,108.9680,90.3800,18.6590,37.8250,12.2430,,2300
304987,2000,20010331,29.8030,189.1100,0.6730,24.8490,7.4950,107.0780,5.4650,5.4720,-23.1340,17.3380,-2.7090,111.5900,87.5370,14.3690,34.4560,12.8760,,2300
304987,2001,20020331,0.0000,0.0000,0.0000,9.5000,0.0000,0.0000,5.4800,,-29.9800,0.0000,,0.0000,0.0000,0.0000,16.0000,5.4340,,2300
304987,2002,20030331,0.0000,0.0000,0.0000,7.7850,0.0000,0.0000,5.0000,,-33.8900,0.0000,,0.0000,0.0000,0.0000,7.4800,2.6880,,2300
304987,2003,20040331,0.0000,0.0000,0.0000,5.3040,0.0000,0.0000,5.1000,,-31.5700,0.0000,,0.0000,0.0000,0.0000,7.0700,1.2600,,2300
304987,2004,20050331,1.8480,265.3420,0.0520,2.7630,106.6700,5.6960,0.7900,0.7900,-76.7510,194.9530,-0.5120,63.7800,23.7090,0.1780,0.7240,0.8670,,2300
304987,2005,20060331,1.6320,265.2400,0.1690,0.6260,103.2360,8.9450,5.0240,5.0240,-5.6950,191.6010,-0.1650,109.3890,18.5690,0.0000,0.8970,0.4960,,2300
304987,2006,20070331,1.3820,265.2540,0.0170,1.2500,99.0360,12.9360,4.9960,4.9960,-5.2600,187.6240,0.0570,109.3880,13.5720,0.2160,1.6870,0.6990,,2300
304987,2007,20080331,1.3810,169.3550,0.1150,0.0000,18.6000,15.1310,,,95.8990,19.3360,-0.2550,109.3880,13.5720,0.0000,0.0000,0.2420,,2300
304987,2008,20090331,1.3260,191.0680,0.1020,0.0000,9.3000,24.7510,,,-0.3650,10.0250,-0.3330,130.7920,34.9760,0.0000,0.0000,0.2750,,2300
304987,2009,20100331,3.0850,190.4100,0.6100,5.1990,0.0000,33.2430,0.8300,0.8300,1.5370,0.9300,-0.7810,130.8140,34.1130,1.2420,5.7260,0.3220,,2300
304987,2010,20110331,5.5520,131.2560,0.1080,25.2840,0.0000,4.4830,2.1960,2.1960,0.8650,1.2970,0.4570,130.8150,31.5870,2.6560,30.4470,1.9900,0.8650,2300
304987,2011,20120331,7.5180,38.3980,0.3690,20.7930,0.0000,4.5450,0.7400,0.7400,0.3140,2.5090,0.2120,130.8140,30.5160,5.7080,24.0750,2.1590,0.3140,2300
304987,2012,20130331,0.2760,30.2460,0.0910,7.2030,0.0000,1.0300,0.7400,0.7400,-2.2780,0.4800,3.3970,130.8140,29.4450,0.0000,6.4220,0.7220,-2.2780,2300
304987,2013,20140331,8.2990,37.3380,0.0390,0.1930,0.0000,1.4010,0.7400,0.7400,-0.1360,7.6680,-0.2830,130.8150,28.3750,0.3920,1.0750,0.3060,-0.1360,2300
304987,2014,20150331,18.4290,45.2220,0.1220,10.1750,0.0000,0.0000,0.5580,0.5580,0.8280,17.7110,1.3380,130.8620,26.2770,0.7160,12.2650,0.5480,0.8280,2300
304987,2015,20160331,6.8870,32.8290,0.5220,31.4180,0.0000,1.2440,0.5580,0.5580,0.1400,4.2260,-0.8440,130.8620,25.4270,0.8000,32.2900,0.8290,0.1400,2300
304987,2016,20170331,7.3440,32.4110,0.4110,3.6580,0.0000,1.2440,0.5580,0.5580,-0.2590,4.3590,-0.1360,130.8620,24.5760,0.0440,4.7550,0.7620,-0.2590,2300
304987,2017,20180331,7.1080,30.9750,0.5470,0.1080,1.2440,0.0000,0.5580,0.5580,-1.0950,5.5540,0.1360,130.8620,23.7260,0.0120,0.2350,0.5170,-1.0950,2300
304987,2018,20190331,4.5880,27.9550,0.3290,28.2560,0.2440,0.0000,0.5580,0.5580,-1.8310,4.6560,0.7820,130.8620,22.8760,1.5340,29.2080,1.4540,-1.8310,2300
304987,2019,20200331,2.6440,24.9290,0.0540,2.0180,0.0000,27.8000,1.0820,1.0820,-2.7640,4.3940,-0.2760,130.8620,21.7940,0.3440,2.0380,1.3710,-2.7640,2300
304987,2020,20210331,1.4870,22.5980,0.0480,0.1540,0.0000,27.8000,0.8500,0.7890,-2.2560,4.3190,-0.0980,130.8610,20.7120,0.3600,0.1580,0.6310,-2.2560,2300
304987,2021,20220331,3.4300,3.4300,0.6380,2.1870,0.0000,13.6000,0.4600,0.4600,13.5570,3.0180,-2.7090,95.7970,0.0000,0.5510,2.2910,0.6590,13.5570,2300
305893,2000,20010331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,-0.4100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.4100,-0.4100,2300
305893,2001,20020331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,-0.4100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.4100,-0.4100,2300
305893,2002,20030331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,-0.4100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.4100,-0.4100,2300
305893,2003,20040331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,-0.4100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.4100,-0.4100,2300
305893,2004,20050331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,-0.4100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.4100,-0.4100,2300
305893,2005,20060331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,-0.4100,0.0000,,0.0000,0.0000,0.0000,0.0000,0.4100,-0.4100,2300
305893,2006,20070331,103.1800,107.4240,0.0160,0.0000,0.0000,0.0000,,0.4010,-0.4110,0.4390,0.0000,,0.1040,103.1640,0.0000,0.0100,-0.4110,2300
305893,2007,20080331,103.1800,107.4340,0.0160,0.0000,0.0000,0.0000,,,-0.0100,0.4490,0.0000,,0.1040,103.1640,0.0000,0.0100,-0.0100,2300
305893,2008,20090331,2.9820,108.2230,0.0110,0.7260,0.0000,0.0000,,,0.0630,1.2380,101.0450,,0.1040,2.9720,0.8580,0.0280,0.0630,2300
305893,2009,20100331,24.9660,109.4450,0.0290,0.9180,0.0000,0.0000,,,0.2360,2.4600,-20.5060,,0.1040,24.9360,0.9190,0.2080,0.2360,2300
305893,2010,20110331,67.7270,109.4810,0.1610,0.9880,0.0000,0.0000,0.0090,0.0090,0.8960,2.4950,-41.9140,0.1590,0.1500,67.5660,1.0750,1.9260,0.8960,2300
305893,2011,20120331,81.8360,108.5320,0.6370,12.2800,0.0000,0.0000,0.0290,0.0290,1.0440,3.4530,-16.1760,0.2830,0.2450,36.9750,15.1860,4.4860,1.0440,2300
305893,2012,20130331,80.3640,107.8610,2.2370,36.1660,0.0000,0.0000,0.0920,0.0920,1.1410,1.6230,-2.2040,1.1770,1.0470,35.4060,39.2150,5.4540,1.1410,2300
305893,2013,20140331,89.1110,117.8320,2.6830,39.4790,0.0000,0.0000,0.2750,0.2750,1.4200,10.1760,-4.8840,1.1770,0.7720,39.3790,46.8250,4.8290,1.4200,2300
305893,2014,20150331,128.1360,156.6180,0.4420,34.3890,0.0000,1.0620,0.2910,0.2910,1.1500,46.7740,1.0210,1.1770,0.4760,79.6490,41.6330,5.1360,1.1500,2300
305893,2015,20160331,165.6850,189.0170,6.4170,34.4130,0.0000,0.0000,0.1820,0.1820,1.4350,78.8010,-5.1470,1.1770,0.2940,159.2680,41.6450,3.0370,1.4350,2300
305893,2016,20170331,134.0130,153.0040,0.7900,0.0850,0.0000,0.0000,0.0280,0.0280,0.4200,42.3670,-21.5520,0.7830,0.2660,132.6520,6.2430,3.2210,0.4200,2300
305893,2017,20180331,126.1570,150.3930,1.5290,0.0000,0.0000,0.0000,0.0290,0.0290,0.3770,39.3790,2.9650,0.7820,0.2370,124.0820,6.0030,2.9470,0.3770,2300
305893,2018,20190331,70.6170,113.0740,1.9600,13.6370,0.0000,0.0000,0.0290,0.0290,0.1470,1.3880,-32.9500,0.7830,0.2090,66.1280,18.4260,2.8950,0.1470,2300
305893,2019,20200331,78.1790,112.3460,1.1130,0.7140,0.0000,0.0000,0.0730,0.0730,0.0560,1.1290,8.4650,1.3670,0.7200,75.6360,3.0400,2.2800,0.0560,2300
305893,2020,20210331,83.4210,111.0530,1.2330,0.0000,0.0000,0.0000,0.0880,0.0880,0.0200,0.0070,0.5220,1.3670,0.6320,80.9630,0.2750,0.8020,0.0200,2300
305893,2021,20220331,149.5360,150.0840,0.2280,26.8360,0.0000,35.7630,0.0840,0.0840,0.8460,2.4390,-68.3500,1.3670,0.5480,1.5270,27.1610,1.3540,0.8460,2300
311368,2011,20120331,167.7180,179.3600,8.6890,155.2950,5.8700,0.0000,3.2190,4.7530,-95.4190,17.5070,20.1870,10.8250,6.9130,51.6640,158.1660,82.6230,-95.4190,2300
311368,2012,20130331,218.8430,222.8280,2.3890,209.3950,0.0250,0.0000,1.0680,1.0680,-22.0460,83.0210,-0.4310,6.0350,3.3540,89.8900,213.7050,26.1660,-22.0460,2300
311368,2013,20140331,208.8510,211.0650,11.0730,461.4340,0.0000,0.0000,0.8130,0.8130,-19.1930,90.4260,9.3510,5.3230,1.8990,101.1670,500.8100,37.8230,-19.1930,2300
311368,2014,20150331,138.4490,139.7770,1.2800,162.1730,0.0000,0.0000,0.9210,0.9210,-33.8530,52.4860,-9.8350,2.5490,1.0170,37.9080,178.2470,37.5050,-33.8530,2300
311368,2015,20160331,127.1720,128.1010,1.4800,120.5430,0.0000,0.0000,0.3920,0.3920,-17.7270,58.6940,0.1560,2.5500,0.6290,37.3530,134.2730,11.3060,-17.7270,2300
311368,2016,20170331,156.2280,156.9770,2.4000,133.2550,20.6300,0.0000,0.1820,0.1820,5.4980,81.9990,-18.6750,2.5490,0.4510,79.3570,174.0170,14.8090,5.4980,2300
311368,2017,20180331,196.9780,202.1970,0.3840,172.7650,40.1000,0.0000,0.2190,0.2190,-7.4390,129.0140,-17.1180,2.5490,0.3330,119.5690,204.5620,13.8490,-7.4390,2300
311368,2018,20190331,211.5150,226.5120,1.0180,192.9760,53.8270,0.0000,0.4600,0.4600,-12.1660,165.3050,3.1460,13.0870,10.5940,129.9210,216.1770,13.3840,-12.1660,2300
311368,2019,20200331,238.8370,255.4130,0.5080,188.5180,63.3090,0.0000,2.7750,2.7750,-19.3460,213.3240,2.6380,17.6730,12.7050,143.5690,217.5530,21.6000,-19.3460,2300
311368,2020,20210331,346.1660,364.3640,1.6810,178.5770,42.0380,0.0000,2.8180,2.8180,-1.1450,323.1840,33.6500,22.0070,14.2940,211.6230,214.5990,13.2240,-1.1450,2300
311368,2021,20220331,429.2610,454.4790,31.6940,189.1020,0.3120,0.0000,2.9030,2.9030,6.2860,350.1810,31.2760,32.7580,22.6970,169.9280,323.2190,38.3140,6.2860,2300
311893,1999,20000331,0.0000,0.0000,0.0000,39.5800,0.0000,0.0000,1.7800,,0.4300,0.0000,,0.0000,0.0000,0.0000,35.8400,0.0000,,2300
311893,2000,20010331,0.0000,0.0000,0.0000,24.4350,0.0000,0.0000,1.8200,,2.3100,0.0000,,0.0000,0.0000,0.0000,38.5600,2.0500,,2300
311893,2001,20020331,117.7320,153.0920,14.3790,139.8610,12.3730,13.7760,2.6140,2.6140,2.2320,66.8410,18.8590,,34.0100,63.9950,165.4940,27.6830,,2300
311893,2002,20030331,0.0000,0.0000,0.0000,16.2880,0.0000,0.0000,1.9100,,0.5500,0.0000,,0.0000,0.0000,0.0000,26.4400,1.3180,,2300
311893,2003,20040331,155.6670,187.9210,25.3600,199.3780,0.0000,62.7510,2.6360,2.6360,8.9840,47.0010,-28.4010,,26.6800,75.6570,250.5360,50.9050,,2300
311893,2004,20050331,165.9840,169.3550,32.5030,230.5200,0.0000,45.6540,0.9840,1.4280,-8.1290,61.9580,17.3450,3.4440,2.4040,90.6680,270.4050,52.2930,,2300
311893,2005,20060331,37.2210,84.7180,16.5330,57.0970,9.8320,4.1040,0.3240,0.3240,6.2780,11.3610,-2.8240,10.5630,9.1980,19.9270,59.0610,2.4820,,2300
311893,2006,20070331,0.0000,0.0000,0.0000,54.5190,0.0000,0.0000,0.5700,,0.3700,0.0000,,0.0000,0.0000,0.0000,57.8200,0.6670,,2300
311893,2007,20080331,0.0000,0.0000,0.0000,29.4400,0.0000,0.0000,0.7500,,0.4300,0.0000,,0.0000,0.0000,0.0000,29.0400,0.0000,0.4300,2300
311893,2008,20090331,16.1850,76.5210,2.5610,41.2260,0.0000,3.5000,0.7000,0.7000,2.4170,4.3440,-1.1460,11.0070,7.7410,13.1790,42.8190,1.6270,2.4170,2300
