gvkey,fyear,datadate,act,at,cogs,dltt,dp,oancf,ppegt,rect,sale,xsga,nicon
297121,2013,20140331,847.3910,2307.2730,748.0330,66.4170,31.5060,26.4780,326.3020,300.3060,1595.2230,567.8800,211.5950
297121,2014,20150331,1121.8740,2283.7890,801.6230,44.2780,24.9090,30.3780,353.8330,397.9840,1724.9390,673.9880,197.1590
297121,2015,20160331,1137.2710,2340.0670,923.6470,22.1390,28.0090,81.0000,461.7630,444.1070,1967.6840,598.9800,231.7540
297121,2016,20170331,1187.8800,2531.8570,986.3630,0.0000,33.9560,-9.6580,510.2270,403.5910,1974.0610,650.8940,122.7770
297121,2017,20180331,1036.0040,1906.2920,876.1060,0.0000,34.2510,-14.6540,245.5050,528.8280,1759.0690,648.8900,-23.8050
297121,2018,20190331,1090.3060,2023.4090,814.0680,0.0000,16.8630,125.4980,247.9000,527.2580,1755.0540,709.6670,8.1550
297121,2019,20200331,1147.5550,2047.7710,601.7860,75.0000,17.6220,40.9770,277.9420,483.9370,1423.7810,620.2620,31.4070
297121,2020,20210331,674.1830,1902.6420,379.2600,0.0000,16.7020,135.1940,258.2340,287.2820,806.2070,351.4050,6.6970
297121,2021,20220331,752.8000,2020.0000,366.7000,0.5000,16.6000,12.9000,268.9000,289.5000,972.2000,428.0000,57.1000
297458,1999,20000331,219.9910,424.8700,284.9050,83.8360,8.5510,30.2590,194.3100,83.7040,378.3430,36.9510,
297458,2001,20020331,420.3860,765.9920,834.8430,191.7480,19.1910,29.4400,406.4890,51.0460,1075.8760,149.0010,
297458,2002,20030331,603.0120,945.6620,1314.2360,174.1580,22.4890,-38.1480,421.7680,38.8970,1698.4720,266.2580,
297458,2003,20040331,673.3490,1097.2540,1673.3120,189.7250,23.5470,71.4210,525.8660,104.4030,2046.4320,262.0240,
297458,2004,20050331,802.5420,1258.6350,1987.3180,237.6070,28.2220,-138.7850,584.0500,100.6680,2408.1750,300.5210,
297458,2005,20060331,957.4010,1428.9130,2465.8360,221.2840,31.1630,-9.1530,627.9510,164.9930,2951.2760,322.6380,
297458,2006,20070331,1590.5440,2197.7640,3149.4760,356.6480,33.2130,-193.7710,795.7600,266.9360,3583.8530,255.2840,38.6690
297458,2007,20080331,2051.5480,2608.8780,3795.7640,701.1820,39.4910,-120.9040,785.6970,219.1330,4433.2720,408.2250,56.1350
297458,2008,20090331,2391.9570,3133.5870,4390.1830,352.0220,42.2500,-94.8910,1011.5030,431.0160,5271.2670,471.5210,79.9230
297458,2009,20100331,2688.0670,3650.8200,5113.0340,440.4360,56.9010,71.5330,1288.0130,525.7680,5966.0000,473.3040,107.3490
297458,2010,20110331,3878.9320,4873.0140,6343.7730,530.3480,73.8290,-840.5490,1397.0230,567.0540,7464.1350,620.7960,138.4480
297458,2011,20120331,4357.3030,5459.3250,7167.5580,477.9080,83.7350,259.9930,,674.7580,8394.6460,484.9730,125.3110
297458,2012,20130331,6261.8480,7613.5980,10819.0200,451.8870,94.2070,-649.9120,,1130.6250,12246.7640,628.1200,193.5280
297458,2013,20140331,8087.6120,9703.3030,17321.6930,508.9480,115.8040,-710.2720,,1171.1130,19420.4800,956.7980,259.7910
297458,2014,20150331,8428.8490,9962.5130,16585.7430,373.3160,117.8980,454.5560,2288.0620,1213.9450,18704.4320,988.7050,306.8070
297458,2015,20160331,8399.3140,9827.9450,15039.0830,281.2590,118.5540,1090.7370,2291.9010,693.8870,17230.6660,334.5270,82.4410
297458,2016,20170331,3763.7670,5022.9330,14808.5050,183.8800,116.0580,1274.7780,2172.3850,2444.2870,12823.5780,239.7250,-3681.6630
297458,2017,20180331,848.3520,4097.0850,1135.0030,73.6050,125.0740,30.5280,1255.6680,792.6430,1182.5810,79.4230,-577.1680
297458,2018,20190331,121.3440,3937.3320,12.0080,65.0350,85.5100,7.3410,1245.3190,65.2020,30.9670,22.6020,-110.8610
297458,2019,20200331,49.0980,3831.9530,0.0320,65.2600,77.1340,-7.5470,1245.3530,8.7690,0.0000,10.1020,-96.3830
297458,2020,20210331,47.9830,3753.7070,0.0130,65.2600,67.7800,-0.5730,1245.3530,7.4040,0.0000,6.7160,-80.2190
297458,2021,20220331,46.4430,3685.9080,0.0000,65.5560,64.9970,-1.0680,1245.3530,6.3140,0.0000,4.2730,-68.4910
297567,2001,20010930,173.9480,1285.7840,111.9760,275.3100,37.4460,66.6710,837.8470,25.3660,195.6410,76.3550,
297567,2002,20020630,120.3590,1264.2690,85.1140,270.9680,21.1110,0.7190,848.5270,19.3280,93.1190,50.6480,
297567,2002,20030331,96.6050,1232.3710,87.3750,398.4700,24.7880,26.7360,854.7200,17.6590,124.0250,48.6350,
297567,2003,20040331,108.7720,1214.0480,56.0720,430.4610,30.7140,15.9190,848.1950,33.4520,115.5120,65.4420,
297567,2004,20050331,103.7350,1185.6440,71.2550,413.9210,31.3460,19.8350,848.0730,24.4520,162.9140,70.9870,
297567,2005,20060331,350.5380,910.4010,69.6380,182.3270,30.1000,-222.8290,526.3510,235.9940,134.3520,55.8570,
297567,2006,20070331,330.7510,882.8730,87.9120,157.8380,25.8840,58.9630,540.2050,183.7790,177.9790,77.6800,
297567,2007,20080331,285.6520,863.2380,161.2550,149.0370,26.1750,10.1870,541.3570,198.0830,261.3340,74.4460,2.3520
297567,2008,20090331,283.5460,849.6230,101.2110,146.1720,25.8780,-12.7690,533.2850,207.7590,181.7750,65.9920,-9.9880
297567,2009,20100331,278.9990,462.9240,67.5420,150.1740,4.2660,-15.9890,85.0000,203.1290,118.2600,65.3090,2.0100
297567,2010,20110331,254.0630,454.4770,93.3090,25.3270,4.3930,38.3900,90.2050,189.0620,186.5900,80.8060,5.3030
297567,2011,20120331,78.3550,434.1360,92.6380,21.5090,5.1400,37.9050,96.0480,36.8480,188.9740,83.2940,5.8410
297567,2012,20130331,98.0520,456.3770,85.1130,10.1510,5.1900,-9.0160,102.3500,36.1570,167.6340,80.7920,2.1660
297567,2013,20140331,136.8800,490.9010,120.1130,2.1040,5.6590,-3.5420,103.2250,60.1580,209.8800,84.7520,2.3450
297567,2014,20150331,155.2490,399.1480,125.0370,1.9210,4.7300,36.1620,105.5820,78.5710,233.7630,107.7830,-2.4210
297567,2015,20160331,252.5110,339.5810,118.4360,3.5710,4.3710,13.9770,105.8480,79.6000,290.0140,114.7140,-348.7230
297567,2016,20170331,205.1100,289.0740,81.8100,3.9970,3.9620,-63.4560,108.5520,80.6420,209.5860,103.8830,-11.2920
297567,2017,20180331,156.9900,228.4780,83.3580,2.5200,4.4320,-25.2310,104.3660,46.8540,156.2770,65.0260,9.1830
297567,2018,20190331,155.2130,205.9100,47.2440,0.6780,3.6840,-7.8900,77.2130,25.7150,85.8920,46.9630,-23.8550
297567,2019,20200331,83.6120,132.3460,41.9400,14.0470,7.7530,9.3220,63.9230,7.1730,54.2390,28.2330,-74.8920
297567,2020,20210331,64.8980,76.8870,20.7300,0.0000,5.8020,4.7570,25.9080,0.4200,26.0920,9.4040,-14.4630
297567,2021,20220331,51.8990,54.4710,39.4640,0.0000,0.2730,-23.3350,10.5600,7.6500,42.9600,12.0470,-10.6880
297900,1999,20000331,21.0360,114.1650,28.7150,51.1680,3.8320,5.9970,88.3310,1.8300,55.4470,10.9810,
297900,2000,20010331,18.9900,116.6050,25.0320,55.3910,3.9880,0.9890,90.2220,2.5860,40.8370,10.3430,
297900,2001,20020331,13.4540,119.5390,16.2850,60.0080,4.1140,-4.2130,91.1160,2.5660,30.4740,10.5950,
297900,2002,20030331,0.0000,0.0000,7.7170,0.0000,4.0300,,0.0000,0.0000,22.5500,5.6750,
297900,2003,20030630,12.6580,92.0450,19.0660,40.0000,4.8780,20.7920,78.9700,3.2180,31.3990,11.4290,
297900,2003,20040331,11.9000,92.4280,20.0920,39.8060,2.5170,0.3100,79.7030,4.4080,30.5180,7.8460,
297900,2004,20050331,22.9100,105.4520,31.3440,35.6730,3.5960,1.2590,88.9080,10.3020,52.8720,12.1850,3.5950
297900,2005,20060331,26.0500,99.3430,49.7370,28.2310,3.9500,9.8900,92.4480,11.2660,80.2710,14.0840,8.9210
297900,2006,20070331,29.8830,101.1580,56.5470,23.2240,4.0550,24.3810,105.6630,7.6280,93.1930,16.0140,11.1840
297900,2007,20080331,27.6960,90.9310,60.2910,16.3550,4.8570,7.9850,107.8850,8.4550,94.5480,16.2170,6.6510
297900,2008,20090331,44.8970,102.3630,82.0130,13.2070,6.7570,22.0050,108.8200,9.6480,129.4550,20.2180,18.3040
297900,2009,20100331,61.5960,123.0470,77.2970,5.4320,7.0970,18.8390,119.9030,11.4030,124.8140,22.5690,14.6030
297900,2010,20110331,68.3000,126.4070,102.3910,4.2750,7.7270,8.3250,123.8560,16.1040,141.8300,25.9770,8.6840
297900,2011,20120331,75.3870,129.0610,104.7380,2.3500,7.9570,16.4930,121.1920,17.2190,163.5860,26.9210,13.9200
297900,2012,20130331,81.4100,148.3620,123.6400,0.0000,8.4680,21.7940,140.3350,17.4260,206.9740,35.7810,22.1500
297900,2013,20140331,107.0010,175.6740,115.9590,0.0000,9.4960,19.7480,145.6740,23.9170,216.3270,41.4770,32.8400
297900,2014,20150331,111.5560,172.4980,110.6330,0.0000,10.3980,39.5250,150.4080,12.8300,205.3440,50.2860,20.8140
297900,2015,20160331,124.7620,192.0520,81.2500,4.4810,12.2260,52.2890,166.2170,8.3300,257.5140,45.2980,30.1820
297900,2016,20170331,122.5440,210.7710,79.7310,1.9220,12.9890,16.9690,191.2200,22.4220,256.5860,45.3300,29.0940
297900,2017,20180331,143.1360,271.3660,126.1390,0.8200,16.2380,16.0850,238.7480,46.7100,340.8820,54.4580,34.7050
297900,2018,20190331,131.7350,241.3410,97.4240,0.0000,19.3600,31.5030,241.3170,50.6370,241.3430,47.6620,6.4740
297900,2019,20200331,166.2440,265.5880,102.7830,3.0650,19.0830,14.7470,249.1450,53.8230,263.8260,48.3400,14.8350
297900,2020,20210331,177.6940,255.8160,79.3790,2.3790,17.6050,42.0320,244.7640,52.5760,195.6280,47.7890,7.9490
297900,2021,20220331,215.9230,278.5410,100.7100,1.6280,16.0400,0.4820,243.4710,59.2450,246.5550,48.7560,13.5230
298074,2010,20110331,869.2250,958.4610,439.5690,308.4720,10.9430,-486.1980,94.3730,448.4030,1211.1000,436.7180,63.0760
298074,2011,20120331,1021.8000,1172.2000,730.2000,247.5000,9.1000,47.9000,99.9000,631.0000,1409.7000,545.3000,17.7000
298074,2012,20130331,1057.6000,1218.2000,767.7000,207.4000,14.7000,61.5000,98.6000,695.2000,1567.8000,633.1000,41.1000
298074,2013,20140331,1239.5000,1406.6000,1185.6000,162.8000,24.6000,138.5000,95.0000,773.4000,2320.6000,879.8000,98.8000
298074,2014,20150331,1950.4000,2154.2000,1487.9000,0.0000,29.2000,106.8000,85.7000,965.7000,2904.1000,1063.4000,179.8000
298074,2015,20160331,2313.7000,2699.3000,1426.3000,92.5000,23.1000,227.4000,290.9000,1176.0000,3250.1000,281.3000,330.2000
298074,2016,20170331,2656.3000,3136.8000,1720.6000,0.9000,31.4000,122.7000,383.0000,1408.2000,3997.6000,359.8000,275.9000
298074,2017,20180331,3152.2000,3769.5000,2413.1000,22.2000,42.2000,187.0000,523.7000,1808.2000,4014.5000,416.5000,254.4000
298074,2018,20190331,3505.9000,4182.7000,2542.3000,15.8000,55.4000,46.6000,612.1000,2421.1000,4223.7000,445.5000,257.1000
298074,2019,20200331,3625.4000,5032.9000,2332.7000,686.1000,227.9000,139.2000,1581.3000,2600.6000,3696.6000,264.0000,-103.4000
298074,2020,20210331,3172.6000,4655.8000,1402.3000,610.4000,233.2000,141.0000,1642.4000,2318.3000,2131.7000,202.8000,-307.5000
298074,2021,20220331,3353.0000,4726.8000,2118.8000,488.6000,231.3000,224.8000,1678.8000,2262.7000,3363.0000,233.8000,-22.0000
300191,2003,20040331,1079.3160,1318.2570,1435.6530,308.0000,14.3880,-21.4130,200.9630,471.8840,2095.6540,518.5140,
300191,2004,20050331,1195.8170,1476.3920,1544.0360,388.4700,14.9370,61.9630,259.1530,524.0350,2279.7950,584.5450,
300191,2005,20060331,1535.8670,1899.0710,1861.6840,389.6760,18.3290,-124.8510,359.6940,496.4740,2856.2270,775.0910,
300191,2006,20070331,1787.4510,2260.2430,2170.2720,504.6150,26.3090,-137.1930,488.5290,570.7360,3200.4730,769.1980,
300191,2007,20080331,1791.3880,2410.5140,2562.0350,488.5370,29.2390,415.1660,514.3610,590.6400,3723.2030,847.4740,
300191,2008,20090331,1598.3900,2369.0790,2915.6970,164.1180,30.9560,204.4440,645.2230,735.2800,4211.0200,931.3970,
300191,2009,20100331,2639.3680,3582.5480,3722.9000,344.0020,36.1770,-264.5570,983.8850,1045.2040,5324.8220,1153.5480,
300191,2010,20110331,3679.7570,4805.8560,4380.1170,240.0000,46.5080,-173.8060,1271.8730,1022.4010,6500.3380,1412.4920,
300191,2011,20120331,3721.1760,5045.7220,5147.1550,160.0000,61.3310,457.3190,1403.7330,1367.2040,7110.0230,1000.1000,435.5600
300191,2012,20130331,4639.1000,6252.1160,5802.3620,152.2220,67.0300,241.7480,1697.1850,1540.8740,8289.9130,1173.5320,647.7940
300191,2013,20140331,4956.4350,6605.9260,6223.5880,104.4440,112.4590,777.5500,1863.8420,1711.4590,9043.6930,1361.8700,660.7070
300191,2014,20150331,5708.3690,7422.4870,6779.6620,75.3010,151.3180,545.0320,2083.8780,1915.4140,9725.9910,1478.2580,681.6660
300191,2015,20160331,4968.6600,6813.6600,4890.3130,42.8890,152.3990,1648.8300,2292.4500,1785.3810,10148.3390,322.5600,659.2790
300191,2016,20170331,5276.0200,7126.8280,5021.4440,7.7780,162.0780,975.4310,2392.2070,2105.0830,10927.5490,410.6860,722.4990
300191,2017,20180331,7134.9710,8991.5300,5241.4310,0.0000,157.8650,150.1800,1934.0260,3562.7030,11567.6170,505.4530,862.2990
300191,2018,20190331,8213.6080,10167.8300,5009.8210,81.2650,150.1170,-271.5190,2168.5780,3993.2550,11547.0130,622.0880,741.7780
300191,2019,20200331,7777.7980,9943.2720,4048.4910,177.6300,185.1450,903.7350,2423.8960,2588.8450,9746.4280,1385.6960,619.0340
300191,2020,20210331,9209.5760,11664.4810,6186.2130,282.4040,137.8980,2105.8660,2711.2320,3805.9030,13126.7150,1065.3970,1752.5900
300191,2021,20220331,13187.8560,15771.4270,6412.3230,294.8230,138.9240,-1160.6390,3062.6430,5568.7100,14741.3860,1308.4280,1918.4090
302896,1999,20000331,27.5110,96.3200,10.2690,25.8740,4.0060,-3.5000,59.6100,6.8210,24.0490,10.7200,-6.2590
302896,2000,20010331,30.8070,106.3260,11.7050,39.8930,2.7210,-3.6760,59.6100,9.7230,21.3370,10.2110,
302896,2002,20020930,25.6590,114.8300,8.6960,35.6820,2.7210,-0.0330,59.6100,10.5360,3.9730,2.8070,-11.2260
302896,2008,20090331,24.7950,61.2440,0.0000,1.0740,,0.0000,52.9410,10.5270,0.0000,0.0330,-0.3580
302896,2009,20100331,10.5780,56.8480,13.6370,1.0740,0.0000,-29.5440,23.3100,9.0320,4.2870,6.3140,-39.7300
302896,2010,20110331,11.3090,57.1260,5.1800,1.3440,,0.2950,,9.1920,6.3900,0.6550,0.5240
302896,2011,20120331,5.5540,13.6070,132.2780,2.3730,0.0140,-1.2310,0.0740,4.1420,137.1190,4.7390,0.0100
302896,2012,20130331,35.5560,35.6070,26.1280,2.8870,0.0110,-0.7740,0.0590,35.3500,27.2620,3.4970,-2.3860
302896,2013,20140331,11.8900,11.9340,5.4340,4.2310,0.0090,,,11.6900,5.2310,0.0000,
302896,2014,20150331,10.5640,10.6090,0.0370,7.7310,0.0080,-2.5780,0.0480,9.8730,0.0000,1.9550,-2.7090
302896,2015,20160331,16.1010,21.0400,109.2030,16.9810,0.0070,,,12.3040,115.4460,3.9150,-8.1570
302896,2016,20170331,11.8510,11.9570,2.4740,13.7790,0.0070,-1.8750,0.0400,11.4170,4.9690,0.9100,0.2260
302896,2017,20180331,16.8010,16.9020,0.0040,21.1830,0.0070,-7.4430,0.0400,16.4260,0.0000,1.0990,-1.9800
302896,2018,20190331,7.1170,7.2130,0.0600,24.1950,0.0070,-3.0930,0.0400,6.8540,0.0000,1.0890,-10.4250
302896,2019,20200331,9.3490,9.4390,2.1070,26.7950,0.0070,-2.5480,0.0400,9.0330,2.1860,1.1680,-2.4210
302896,2020,20210331,6.9790,7.0670,0.0040,27.9050,0.0040,-2.2540,0.0400,6.6720,0.0000,1.1150,-3.5910
302896,2021,20220331,8.4640,8.5240,2.5060,31.6100,0.0030,-3.4890,0.0400,7.7100,2.5000,1.6400,-2.9770
304107,1999,20000331,19.8170,121.9770,31.0120,40.2530,7.0890,7.5870,97.2650,3.5730,42.6350,8.4580,
304107,2000,20010331,12.2280,107.3450,30.7260,33.3000,6.6920,6.0440,91.0180,3.9510,44.3340,6.9200,
304107,2001,20020331,24.1420,98.6550,11.3940,33.3000,2.6700,-20.7150,16.0870,22.5030,14.2060,3.1230,
304107,2002,20030331,23.8240,88.3400,1.0100,12.6000,0.5650,-3.9520,0.0000,22.8690,2.0090,0.4670,
304107,2003,20040331,0.2630,64.8470,0.0570,0.0000,0.0000,22.7670,0.0000,0.0000,0.1960,0.1930,
304107,2004,20050331,0.1110,64.8420,0.0000,0.0000,0.0000,-0.1490,0.0000,0.0000,0.0000,0.1260,
304107,2005,20060331,0.0150,64.8640,0.0000,0.0150,0.0000,-0.0770,0.0000,0.0000,0.0000,0.1110,
304107,2006,20070331,0.0070,65.1160,0.0000,0.0000,0.0000,-0.2640,0.0000,0.0000,0.0000,0.2090,
304107,2007,20080331,0.0390,65.3420,0.0000,0.0000,0.0000,-0.1780,0.0000,0.0000,0.0000,0.1570,
304107,2008,20090331,0.0070,65.5130,0.0000,0.6500,0.0000,-0.2000,0.0000,0.0000,0.0000,0.2020,
304107,2009,20100331,521.9640,603.8090,18.1570,1.7950,0.3050,-506.5490,11.4910,19.7350,25.1720,11.9800,
304107,2010,20110331,1227.0590,1306.6570,833.1070,0.0000,5.1800,-344.9050,83.9520,409.0910,1285.6720,199.1580,
304107,2011,20120331,0.0000,0.0000,414.4540,0.0000,23.6270,,0.0000,0.0000,929.1660,172.7120,15.3570
304107,2013,20140331,874.4990,1332.3100,127.0220,3.5870,64.7990,,,674.2330,156.3020,28.9800,-75.8820
304107,2014,20150331,885.6550,1287.2290,352.4030,1.5480,56.2380,,,731.7220,431.9840,17.9750,-45.0500
304107,2015,20160331,883.3650,1289.9480,108.0730,0.0000,47.7340,14.2930,627.2100,831.8300,160.5950,16.5220,-20.8560
304107,2016,20170331,941.5740,1301.2260,59.1080,0.0000,47.2300,59.4670,627.2100,892.3030,94.6010,12.8220,-44.3960
304107,2019,20200331,975.7940,1212.8330,1.8860,0.0000,37.8400,-3.1350,332.6190,917.9230,4.0150,1.6140,-45.8200
304107,2020,20210331,949.1470,1170.1790,3.6630,0.0000,10.6740,-7.6890,288.0930,895.2590,1.8850,1.3390,-28.0620
304107,2021,20220331,944.3050,1159.9460,1.7750,0.0000,2.4900,-2.3820,252.7290,889.8780,4.3370,1.6830,-20.3910
304987,1999,20000331,36.5740,176.0790,25.6820,94.6010,4.9310,-19.4630,108.9680,18.6590,37.8250,12.2430,
304987,2000,20010331,29.8030,189.1100,24.8490,107.0780,5.4650,-2.7090,111.5900,14.3690,34.4560,12.8760,
304987,2001,20020331,0.0000,0.0000,9.5000,0.0000,5.4800,,0.0000,0.0000,16.0000,5.4340,
304987,2002,20030331,0.0000,0.0000,7.7850,0.0000,5.0000,,0.0000,0.0000,7.4800,2.6880,
304987,2003,20040331,0.0000,0.0000,5.3040,0.0000,5.1000,,0.0000,0.0000,7.0700,1.2600,
304987,2004,20050331,1.8480,265.3420,2.7630,5.6960,0.7900,-0.5120,63.7800,0.1780,0.7240,0.8670,
304987,2005,20060331,1.6320,265.2400,0.6260,8.9450,5.0240,-0.1650,109.3890,0.0000,0.8970,0.4960,
304987,2006,20070331,1.3820,265.2540,1.2500,12.9360,4.9960,0.0570,109.3880,0.2160,1.6870,0.6990,
304987,2007,20080331,1.3810,169.3550,0.0000,15.1310,,-0.2550,109.3880,0.0000,0.0000,0.2420,
304987,2008,20090331,1.3260,191.0680,0.0000,24.7510,,-0.3330,130.7920,0.0000,0.0000,0.2750,
304987,2009,20100331,3.0850,190.4100,5.1990,33.2430,0.8300,-0.7810,130.8140,1.2420,5.7260,0.3220,
304987,2010,20110331,5.5520,131.2560,25.2840,4.4830,2.1960,0.4570,130.8150,2.6560,30.4470,1.9900,0.8650
304987,2011,20120331,7.5180,38.3980,20.7930,4.5450,0.7400,0.2120,130.8140,5.7080,24.0750,2.1590,0.3140
304987,2012,20130331,0.2760,30.2460,7.2030,1.0300,0.7400,3.3970,130.8140,0.0000,6.4220,0.7220,-2.2780
304987,2013,20140331,8.2990,37.3380,0.1930,1.4010,0.7400,-0.2830,130.8150,0.3920,1.0750,0.3060,-0.1360
304987,2014,20150331,18.4290,45.2220,10.1750,0.0000,0.5580,1.3380,130.8620,0.7160,12.2650,0.5480,0.8280
304987,2015,20160331,6.8870,32.8290,31.4180,1.2440,0.5580,-0.8440,130.8620,0.8000,32.2900,0.8290,0.1400
304987,2016,20170331,7.3440,32.4110,3.6580,1.2440,0.5580,-0.1360,130.8620,0.0440,4.7550,0.7620,-0.2590
304987,2017,20180331,7.1080,30.9750,0.1080,0.0000,0.5580,0.1360,130.8620,0.0120,0.2350,0.5170,-1.0950
304987,2018,20190331,4.5880,27.9550,28.2560,0.0000,0.5580,0.7820,130.8620,1.5340,29.2080,1.4540,-1.8310
304987,2019,20200331,2.6440,24.9290,2.0180,27.8000,1.0820,-0.2760,130.8620,0.3440,2.0380,1.3710,-2.7640
304987,2020,20210331,1.4870,22.5980,0.1540,27.8000,0.8500,-0.0980,130.8610,0.3600,0.1580,0.6310,-2.2560
304987,2021,20220331,3.4300,3.4300,2.1870,13.6000,0.4600,-2.7090,95.7970,0.5510,2.2910,0.6590,13.5570
305893,2000,20010331,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.4100,-0.4100
305893,2001,20020331,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.4100,-0.4100
305893,2002,20030331,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.4100,-0.4100
305893,2003,20040331,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.4100,-0.4100
305893,2004,20050331,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.4100,-0.4100
305893,2005,20060331,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.4100,-0.4100
305893,2006,20070331,103.1800,107.4240,0.0000,0.0000,,0.0000,,103.1640,0.0000,0.0100,-0.4110
305893,2007,20080331,103.1800,107.4340,0.0000,0.0000,,0.0000,,103.1640,0.0000,0.0100,-0.0100
305893,2008,20090331,2.9820,108.2230,0.7260,0.0000,,101.0450,,2.9720,0.8580,0.0280,0.0630
305893,2009,20100331,24.9660,109.4450,0.9180,0.0000,,-20.5060,,24.9360,0.9190,0.2080,0.2360
305893,2010,20110331,67.7270,109.4810,0.9880,0.0000,0.0090,-41.9140,0.1590,67.5660,1.0750,1.9260,0.8960
305893,2011,20120331,81.8360,108.5320,12.2800,0.0000,0.0290,-16.1760,0.2830,36.9750,15.1860,4.4860,1.0440
305893,2012,20130331,80.3640,107.8610,36.1660,0.0000,0.0920,-2.2040,1.1770,35.4060,39.2150,5.4540,1.1410
305893,2013,20140331,89.1110,117.8320,39.4790,0.0000,0.2750,-4.8840,1.1770,39.3790,46.8250,4.8290,1.4200
305893,2014,20150331,128.1360,156.6180,34.3890,1.0620,0.2910,1.0210,1.1770,79.6490,41.6330,5.1360,1.1500
305893,2015,20160331,165.6850,189.0170,34.4130,0.0000,0.1820,-5.1470,1.1770,159.2680,41.6450,3.0370,1.4350
305893,2016,20170331,134.0130,153.0040,0.0850,0.0000,0.0280,-21.5520,0.7830,132.6520,6.2430,3.2210,0.4200
305893,2017,20180331,126.1570,150.3930,0.0000,0.0000,0.0290,2.9650,0.7820,124.0820,6.0030,2.9470,0.3770
305893,2018,20190331,70.6170,113.0740,13.6370,0.0000,0.0290,-32.9500,0.7830,66.1280,18.4260,2.8950,0.1470
305893,2019,20200331,78.1790,112.3460,0.7140,0.0000,0.0730,8.4650,1.3670,75.6360,3.0400,2.2800,0.0560
305893,2020,20210331,83.4210,111.0530,0.0000,0.0000,0.0880,0.5220,1.3670,80.9630,0.2750,0.8020,0.0200
305893,2021,20220331,149.5360,150.0840,26.8360,35.7630,0.0840,-68.3500,1.3670,1.5270,27.1610,1.3540,0.8460
311368,2011,20120331,167.7180,179.3600,155.2950,0.0000,3.2190,20.1870,10.8250,51.6640,158.1660,82.6230,-95.4190
311368,2012,20130331,218.8430,222.8280,209.3950,0.0000,1.0680,-0.4310,6.0350,89.8900,213.7050,26.1660,-22.0460
311368,2013,20140331,208.8510,211.0650,461.4340,0.0000,0.8130,9.3510,5.3230,101.1670,500.8100,37.8230,-19.1930
311368,2014,20150331,138.4490,139.7770,162.1730,0.0000,0.9210,-9.8350,2.5490,37.9080,178.2470,37.5050,-33.8530
311368,2015,20160331,127.1720,128.1010,120.5430,0.0000,0.3920,0.1560,2.5500,37.3530,134.2730,11.3060,-17.7270
311368,2016,20170331,156.2280,156.9770,133.2550,0.0000,0.1820,-18.6750,2.5490,79.3570,174.0170,14.8090,5.4980
311368,2017,20180331,196.9780,202.1970,172.7650,0.0000,0.2190,-17.1180,2.5490,119.5690,204.5620,13.8490,-7.4390
311368,2018,20190331,211.5150,226.5120,192.9760,0.0000,0.4600,3.1460,13.0870,129.9210,216.1770,13.3840,-12.1660
311368,2019,20200331,238.8370,255.4130,188.5180,0.0000,2.7750,2.6380,17.6730,143.5690,217.5530,21.6000,-19.3460
311368,2020,20210331,346.1660,364.3640,178.5770,0.0000,2.8180,33.6500,22.0070,211.6230,214.5990,13.2240,-1.1450
311368,2021,20220331,429.2610,454.4790,189.1020,0.0000,2.9030,31.2760,32.7580,169.9280,323.2190,38.3140,6.2860
311893,1999,20000331,0.0000,0.0000,39.5800,0.0000,1.7800,,0.0000,0.0000,35.8400,0.0000,
311893,2000,20010331,0.0000,0.0000,24.4350,0.0000,1.8200,,0.0000,0.0000,38.5600,2.0500,
311893,2001,20020331,117.7320,153.0920,139.8610,13.7760,2.6140,18.8590,,63.9950,165.4940,27.6830,
311893,2002,20030331,0.0000,0.0000,16.2880,0.0000,1.9100,,0.0000,0.0000,26.4400,1.3180,
311893,2003,20040331,155.6670,187.9210,199.3780,62.7510,2.6360,-28.4010,,75.6570,250.5360,50.9050,
311893,2004,20050331,165.9840,169.3550,230.5200,45.6540,0.9840,17.3450,3.4440,90.6680,270.4050,52.2930,
311893,2005,20060331,37.2210,84.7180,57.0970,4.1040,0.3240,-2.8240,10.5630,19.9270,59.0610,2.4820,
311893,2006,20070331,0.0000,0.0000,54.5190,0.0000,0.5700,,0.0000,0.0000,57.8200,0.6670,
311893,2007,20080331,0.0000,0.0000,29.4400,0.0000,0.7500,,0.0000,0.0000,29.0400,0.0000,0.4300
311893,2008,20090331,16.1850,76.5210,41.2260,3.5000,0.7000,-1.1460,11.0070,13.1790,42.8190,1.6270,2.4170
311893,2009,20100331,25.4830,78.5080,0.0000,7.4160,0.7000,1.1860,11.0070,23.8780,0.0000,0.6290,-3.3000
311893,2010,20110331,135.1590,219.7100,44.0570,5.8450,0.7000,-36.0130,11.0070,129.1430,45.5340,0.7170,0.2140
311893,2011,20120331,144.6500,217.2410,16.7210,0.0000,0.5970,13.7680,11.0070,133.1650,16.6170,1.3590,0.3610
